,Tipo de Documento,Documento,Nome,Fontes
22,CNPJ,84421833000116,AMAPA INVESTIMENTO COM E IND DE METAIS LTDA,socios-brasil
23,CNPJ,4300325000140,A M A PAISAGISMO E EDIFICACAO LTDA - ME,socios-brasil
24,CNPJ,8143662000122,A. M. A. PAIVA COMERCIO DE ROUPAS FEMININAS LTDA - ME,socios-brasil
25,CNPJ,3955337000140,AMAPALALI SAUDE E ESPORTES LTDA - ME,socios-brasil
26,CNPJ,28891150000151,AMAPALA RJ EMPREENDIMENTOS IMOBILIARIOS S/A,socios-brasil
27,CNPJ,5639627000100,AMAPÁ LIDER FABRICA DE PAPEL E SERVIÇOS LTDA - ME,socios-brasil
28,CNPJ,84417765000111,AMAPALMA COMERCIO E INDUSTRIA LIMITADA,socios-brasil
29,CNPJ,2213471000103,AMAPALMA S/A,socios-brasil
30,CNPJ,18114255000140,AMAPA LOCALIZACOES LTDA - ME,socios-brasil
31,CNPJ,27488101000100,AMAPALOG TRANSPORTE AEREO EIRELI - ME,socios-brasil
32,CNPJ,10588899000169,AMAPAL PALMITOS INDUSTRIA E COMERCIO LTDA - ME,socios-brasil
33,CNPJ,2968074000141,AMAPALUZ ENGENHARIA E COMERCIO LTDA,socios-brasil
34,CNPJ,18182221000193,AMAPA MED COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS LTDA,socios-brasil
35,CNPJ,21571593000116,AMAPAMED - EIRELI - ME,socios-brasil
36,CNPJ,21878815000148,AMAPAMENGO,socios-brasil
37,CNPJ,2450467000169,AMAPAM EQUIPAMENTO ELETRONICOS LTDA,socios-brasil
38,CNPJ,3366414000127,AMAPA METAL LTDA - ME,socios-brasil
39,CNPJ,10767462000192,AMAPA METALS CORPORATION LTDA - ME,socios-brasil
40,CNPJ,3382920000100,AMAPA MINERACAO LTDA - ME,socios-brasil
41,CNPJ,18002123000127,AMAPA MINERAL HOLDINGS LTDA,socios-brasil
42,CNPJ,14267980000106,AMAPAMIX COMERCIO E SERVICOS EIRELI - EPP,socios-brasil
43,CNPJ,7870684000121,AMAPAND ASSOCIACAO DAS MULHERES AGRICULTORAS E PRODUTORAS DA AGROVILA NOVA DESCOBERTA,socios-brasil
44,CNPJ,16602279000113,AMAPAN DISTRIBUIDORA & COMERCIO LTDA - ME,socios-brasil
45,CNPJ,90601261000150,AMAPA NEGOCIOS IMOBILIARIOS LTDA,socios-brasil
46,CNPJ,12194178000108,A.M.A PANIFICADORA E CONFEITARIA EIRELI - ME,socios-brasil
47,CNPJ,2708614000158,A. M. A. PANIFICADORA E CONFEITARIA LTDA - ME,socios-brasil
48,CNPJ,11499039000111,AMAPA NORTE COMERCIO E SERVIOS LTDA - EPP,socios-brasil
49,CNPJ,13592328000196,AMAPA NORTE DISTRIBUICAO E SERVICOS LTDA - ME,socios-brasil
0,CNPJ,29108929000110,AMAPA NORTE EMPREEND. E SERV. EIRELI - ME,socios-brasil
1,CNPJ,301359000107,AMAP - ANTUNES & MAIA PUBLICIDADE LTDA - ME,socios-brasil
2,CNPJ,10416633000139,AMAPA NUTRI EIRELI - ME,socios-brasil
3,CNPJ,1814881000147,AMAPA PARA-BRISAS E AUTO PECAS LTDA - ME,socios-brasil
4,CNPJ,24277283000181,AMAPA PARTICIPACOES SOCIETARIAS LTDA,socios-brasil
5,CNPJ,7197203000169,AMAPA PECAS LTDA,socios-brasil
6,CNPJ,5541401000172,AMA PAPELARIA E INFORMATICA LTDA - ME,socios-brasil
7,CNPJ,19415677000119,AMAPA PESCADOS DO AMAZONAS COMERCIO & SERVICOS LTDA - EPP,socios-brasil
8,CNPJ,8223472000115,AMAPA PILATES LTDA - ME,socios-brasil
9,CNPJ,7075052000176,AMAPA PISCINAS LTDA - EPP,"socios-brasil,gastos-diretos"
10,CNPJ,17958821000138,AMAPA PNEU FORTE LTDA - EPP,socios-brasil
11,CNPJ,12256605000127,AMAPA PONTOS TURISTICOS LTDA - ME,socios-brasil
12,CNPJ,6245652000172,AMAPA PORTA PRONTA E ESQUADRIAS DE MADEIRA LTDA - ME,socios-brasil
13,CNPJ,18647942000121,AMAPA PRODUTOS E SERVICOS LTDA - ME,socios-brasil
14,CNPJ,14540751000105,AMAPA PUBLICIDADE E PROMOÇÕES,gastos-deputados
15,CNPJ,8725264000114,AMAPARA COMERCIO DE VASSOURAS E SEUS ARTEFATOS LTDA - ME,socios-brasil
16,CNPJ,7012587000106,AMAPAR-AMAZONIA PARTICIPACOES LTDA,socios-brasil
17,CNPJ,9401442000114,AMAPAR - ASSOCIACAO DE MORADORES E AMIGOS DO PARQUE DAS ARAUCARIAS,socios-brasil
18,CNPJ,10801825000169,AMAPAR - ASSOCIACAO DOS AMIGOS DE PARAISO,socios-brasil
19,CNPJ,3295703000182,AMAPAR ASSOCIACAO DOS MADEIREIROS DE PARANAITA,socios-brasil
20,CNPJ,28240965000170,"AMAPAR - ASSOCIACAO DOS MARITIMOS, AQUAVIARIOS E PORTUARIOS DO ESTADO DO PARANA",socios-brasil
21,CNPJ,84415157000178,AMAPAR COMERCIAL IMPORTADORA EXPORTADORA LTDA - ME,socios-brasil
22,CNPJ,5476156000167,AMAPA REPRESENTACAO COMERCIO E TRANSPORTE LTDA - ME,socios-brasil
23,CNPJ,1504028000129,AMAPA REPRESENTACOES COMERCIAIS LTDA,socios-brasil
24,CNPJ,31499338000163,AMAPA REPRESENTACOES LTDA,socios-brasil
25,CNPJ,7740403000116,AMAPARI EMPREENDIMENTOS LTDA - ME,socios-brasil
26,CNPJ,8815601000164,AMAPARI ENERGIA S/A,socios-brasil
27,CNPJ,8815145000152,AMAPARI ENGENHARIA LTDA.,socios-brasil
28,CNPJ,15012678000161,AMAPARI HOLDINGS S.A.,socios-brasil
29,CNPJ,23382611000147,AMAPARI RJ PARTICIPACOES LTDA,socios-brasil
30,CNPJ,15656314000114,AMA PARK ESTACIONAMENTOS E SERVICOS DE VALET LTDA. - ME,socios-brasil
31,CNPJ,7207820000106,AMAPAR LTDA - ME,socios-brasil
32,CNPJ,8854071000163,AMA PARTICIPACOES E EMPREENDIMENTOS,socios-brasil
33,CNPJ,8820421000170,AMA PARTICIPACOES LTDA,socios-brasil
34,CNPJ,17483339000199,AMA PARTICIPACOES LTDA,socios-brasil
35,CNPJ,12676083000112,AMA PARTICIPACOES LTDA - EPP,socios-brasil
36,CNPJ,19457074000180,AMA PARTICIPACOES S/A,socios-brasil
37,CNPJ,21878074000103,AMAPARTS COMERCIO DE PECAS LTDA - ME,socios-brasil
38,CNPJ,10333428000100,AMAPA SANEAR LTDA - ME,"socios-brasil,gastos-diretos"
39,CNPJ,6228329000190,AMAPA SEIXO LTDA - ME,socios-brasil
40,CNPJ,11004179000171,AMAPA SERVICE COMERCIO E SERVICOS LTDA - ME,"socios-brasil,gastos-diretos"
41,CNPJ,2474312000162,AMAPA SERVICOS EMPRESARIAIS LTDA,socios-brasil
42,CNPJ,4137019000135,AMAPA SERVICOS LTDA - ME,socios-brasil
43,CNPJ,18198252000132,AMAPA SHIPPING PORT AGENCY LTDA - ME,socios-brasil
44,CNPJ,6207065000199,AMAPA SOLUCOES & CIA LTDA ME - ME,socios-brasil
45,CNPJ,23641537000136,AMAPÁ SOLUÇÕES EM SERVIÇOS EIRELI - ME,socios-brasil
46,CNPJ,1775631000145,AMAP-ASSOC DAS IND.MADEIREIRAS DE PRUDENTOPOLIS,socios-brasil
47,CNPJ,7841301000197,AMAP- ASSOCIACAO DA MOCIDADE ADVENTISTA DE PARAUAPEBAS,socios-brasil
48,CNPJ,11660201000131,AMAP ASSOCIACAO DA MULHER ARTESA DA PRIMAVERA DE PAUDALHO,socios-brasil
49,CNPJ,3785502000163,AMAP - ASSOCIACAO DAS MULHERES AMIGAS DE PIRAQUARA,socios-brasil
0,CNPJ,12099443000160,AMAP - ASSOCIACAO DE MORADORES DO ALTO PARAISO - JACUNDA,socios-brasil
1,CNPJ,2521450000155,AMAP - ASSOCIACAO DE MORADORES E AMIGOS DE PALMEIRAS DE IGUABA,socios-brasil
2,CNPJ,27760768000110,AMAP ASSOCIACAO DE MORADORES E AMIGOS DE PAPUCAIA,socios-brasil
3,CNPJ,12114505000166,AMAP - ASSOCIACAO DE MORADORES E AMIGOS DO PONTILHAO,socios-brasil
4,CNPJ,7472907000100,AMAP - ASSOCIACAO DOS MEDICOS AUDITORES DE PERNAMBUCO,socios-brasil
5,CNPJ,4329519000179,AMAP-ASSOCIACAO DOS MICRO AGRICULTORES E PSICULTORES DO MS,socios-brasil
6,CNPJ,7754165000106,AMAP - ASSOCIACAO DOS MORADORES AGRICULTORES DE PRIMEIRINHA,socios-brasil
7,CNPJ,4154123000138,AMAP - ASSOCIACAO DOS MORADORES AMIGOS DE POSTO DA MATA,socios-brasil
8,CNPJ,13305335000160,"AMAP - ASSOCIACAO DOS MORADORES E AGRICULTORES FAMILIARES DO DISTRITO DE PONTAL, CORREGOS EGRANJAS REUNIDAS SAO FRANCISCO",socios-brasil
9,CNPJ,19256583000144,AMAP - ASSOCIACAO DOS MORADORES E AMIGOS DE PEROBAS,socios-brasil
10,CNPJ,35564103000169,AMAP ASSOCIACAO DOS MOTORISTAS AUTONOMOS DE PILAR,socios-brasil
11,CNPJ,7733284000174,AMAP - ASSOCIACAO DOS MOVELEIROS ARTESANAIS DE PARAGOMINAS,socios-brasil
12,CNPJ,6170409000132,AMAP-ASSOCIACAO MINEIRA DE PSICANALISE,socios-brasil
13,CNPJ,12569594000135,AMAP - ASSOCIACAO MUNICIPAL DOS ACOUGUEIROS DE POTIRAGUA,socios-brasil
14,CNPJ,4144646000101,AMAP - ASSOCIACO DOS MICRO AGRICULTORES DO PRATA,socios-brasil
15,CNPJ,17974227000130,AMAPA STEEL MINERACAO E EXPLORACAO MINERAL LTDA,socios-brasil
16,CNPJ,27361331000103,AMAPA STRUTHIO EMPREENDIMENTOS LTDA - ME,socios-brasil
17,CNPJ,5459098000163,AMAPA SUPORT LTDA - EPP,socios-brasil
18,CNPJ,25208122000107,A.M.A.P.A.T - ASSOCIACAO MARINGAENSE DE PATINACAO,socios-brasil
19,CNPJ,24502808000135,AMAPA TELECOM LTDA - ME,socios-brasil
20,CNPJ,5540926000193,AMAPA TELHAS INDUSTRIA CERAMICA LTDA - EPP,"socios-brasil,gastos-diretos"
21,CNPJ,5989596000118,AMAPA TERRAPLENAGEM LTDA - ME,socios-brasil
22,CNPJ,4378352000136,AMAPATIUA AGROPECUARIA S/A,socios-brasil
23,CNPJ,8362138000142,AMAPA TONER LTDA - ME,"socios-brasil,gastos-diretos"
24,CNPJ,4962045000106,AMAPA TRATORES ASSIST. TECNICA COM. E REPRES. LTDA - ME,socios-brasil
25,CNPJ,5499341000177,AMAPATUR VIAGENS E TURISMO LTDA,socios-brasil
26,CNPJ,8694533000122,AMAPAUTO DISTRIBUIDORA DE PECAS LTDA - ME,socios-brasil
27,CNPJ,35907112000105,AMAPAV ASSOCIACAO DOS MORADORES DA RUA ARROIO PAVUNA,socios-brasil
28,CNPJ,13844026000168,AMAPA VIDROS EIRELI - ME,socios-brasil
29,CNPJ,27080057000102,AMAPA VULCANIZACAO COMERCIO E SERVICOS EIRELI - ME,socios-brasil
30,CNPJ,3500512000105,AMAPAZ - ASSOCIACAO PELO MEIO AMBIENTE E PELA PAZ,socios-brasil
31,CNPJ,1674622000168,AMAPAZ PROJETOS SUSTENTAVEIS LTDA - EPP,socios-brasil
32,CNPJ,3258398000159,AMAP COM. BRINQUEDOS PEDAGOGICOS E ARTEF. MADEIRA LTDA - ME,socios-brasil
33,CNPJ,3552432000101,AMAP COMERCIAL DISTRIBUIDORA E SERVICOS LTDA - ME,"socios-brasil,gastos-diretos"
34,CNPJ,3475389000110,AMAP - COMERCIAL MOREIRA DE RESIDUOS INDUSTRIAIS LTDA - ME,socios-brasil
35,CNPJ,23358845000159,AM & AP COMERCIO DE ALIMENTOS LTDA - ME,"socios-brasil,gastos-deputados"
36,CNPJ,5913863000173,AMAP COMERCIO E CONFECCOES LTDA - ME,socios-brasil
37,CNPJ,27548054000142,AMAP COMERCIO E REPRESENTACAO EIRELI - ME,socios-brasil
38,CNPJ,2996287000187,AMAP COMERCIO LTDA - ME,socios-brasil
39,CNPJ,5039519000105,AMAP CONSULTORIA DE ENGENHARIA S/S LTDA - ME,socios-brasil
40,CNPJ,5969122000104,AMAP - CONSULTORIA EM ESTRATEGIA DE MARKETING LTDA - ME,socios-brasil
41,CNPJ,23236384000141,AMAPE ADMINISTRADORA DE CONDOMINIOS EIRELI - ME,socios-brasil
42,CNPJ,23035264000186,AMAPE AMAZONAS MAQUINAS E PECAS LTDA - EPP,"socios-brasil,gastos-diretos"
43,CNPJ,27882604000165,AMAPE ASSIS MOREIRA AUTO PECAS LTDA - ME,socios-brasil
44,CNPJ,2061771000114,AMAPE-ASSOCIACAO DE MORADORES E AMIGOS DA PRACA ENIO E ADJACENCIAS,socios-brasil
45,CNPJ,84614213000101,AMAPE AUDIO MIDIA ASSESSORIA PUBLICITARIA E PESQ LTDA - ME,socios-brasil
46,CNPJ,6113109000111,A.M.A PECAS DE BOMBAS INJETORAS LTDA - ME,socios-brasil
47,CNPJ,13025563000186,AMA PECAS E ACESSORIOS LTDA - ME,"socios-brasil,gastos-diretos"
48,CNPJ,27958856000120,AMAPE COMERCIO VAREJISTA DE ALIMENTOS LTDA,socios-brasil
49,CNPJ,2039918000170,AMAPE CONSTRUCOES PINTURA E ACABAMENTOS LTDA,socios-brasil
0,CNPJ,3762798000105,AMAPEC-REPRESENTACOES COMERCIAIS LTDA,socios-brasil
1,CNPJ,28248316000116,AMAPEC REPRESENTACOES LTDA - ME,socios-brasil
2,CNPJ,4094259000108,AMAPE DIGITACAO LTDA - ME,socios-brasil
3,CNPJ,1581278000162,AMAPEDRA-ASSOC DE MORAD E AMIG DA AREA DA PEDRA E ADJA.,socios-brasil
4,CNPJ,26822020000131,AMAPEEL - ASSOCIACAO DOS MORADORES ATINGIDOS PELAS ENCHENTES DE ELDORADO DO SUL,socios-brasil
5,CNPJ,26986061000163,AMAPE FLORESTAS E IMOVEIS LTDA - EPP,socios-brasil
6,CNPJ,2977209000135,AMAPEH REPRESENTACOES COMERCIAIS LTDA,socios-brasil
7,CNPJ,25176392000175,AMA PEIXE & BOI LTDA - ME,socios-brasil
8,CNPJ,12580103000157,AMAPEL - ASSOCIACAO DE MORADORES E AMIGOS DA PEDRA DO ELEFANTE,socios-brasil
9,CNPJ,8385951000138,AMAPEL - ASSOCIACAO DOS MORADORES AMIGOS E PROPRIETARIOS DOS SITIOS EMBOCADURA E LAGOA DO MEIO,socios-brasil
10,CNPJ,2320592000154,AMAPEL - ASSOCIACAO DOS MORADORES E AMIGOS DA RUA DES.PEREZ DE LIMA,socios-brasil
11,CNPJ,11861590000163,AMAPEL COMERCIO DE EMBALAGENS LTDA - EPP,socios-brasil
12,CNPJ,11179621000109,AMAPEL COMERCIO DE MATERIAL DE EXPEDIENTE LTDA - ME,socios-brasil
13,CNPJ,9048256000143,AMAPEL DISTRIBUIDORA DE MATERIAL ESCOLAR E ESCRITORIO LTDA - ME,socios-brasil
14,CNPJ,17120241000177,AMAPEL DISTRIBUIDORA DE PAPEIS LTDA - ME,socios-brasil
15,CNPJ,11027806000190,AMAPELE CLINICA E ESTETICA AVANCADA LTDA - ME,socios-brasil
16,CNPJ,4450682000195,AMAPEL EDITORACAO ELETRONICA LTDA - ME,socios-brasil
17,CNPJ,8990724000131,AMAPEL EIRELI - EPP,socios-brasil
18,CNPJ,4438614000100,AMAPEL EMBALAGENS LTDA,socios-brasil
19,CNPJ,12901168000157,AMAPEL TRANSPORTE LTDA - ME,socios-brasil
20,CNPJ,9264702000157,AMAPEM - ASSOCIACAO MINEIRA DE APOIO A PORTADORES DE ESCLEROSE MULTIPLA,socios-brasil
21,CNPJ,17218763000106,AMAP EMPREENDIMENTOS E PARTICIPACOES LTDA,socios-brasil
22,CNPJ,1715392000138,AMAP EMPREENDIMENTOS E PARTICIPACOES SOCIEDADE SIMPLES LTDA - ME,socios-brasil
23,CNPJ,31298052000110,AMAP EMPREENDIMENTOS LTDA - ME,socios-brasil
24,CNPJ,3429851000142,AMAPEN CONFECCOES E VARIEDADES LTDA - ME,socios-brasil
25,CNPJ,430875000123,AMAPEN CURSOS E CONCURSOS LTDA - ME,socios-brasil
26,CNPJ,17724448000150,AMAP ENGENHARIA E IMOVEIS EIRELI - EPP,socios-brasil
27,CNPJ,834540000170,AMAPE-PEIXOTO TRANSPORTES RODOVIARIOS LTDA,socios-brasil
28,CNPJ,12543362000108,AMAPER ASSESSORIA CONTABIL EIRELI - ME,socios-brasil
29,CNPJ,7451570000147,A. M. A. PERECIM & CIA LTDA - ME,socios-brasil
30,CNPJ,5213070000141,AMAPE REPRESENTACOES DE CALCADOS LTDA,socios-brasil
31,CNPJ,14789995000126,AMAPE REPRESENTACOES LTDA - ME,socios-brasil
32,CNPJ,3199051000182,AMAPERES SERVICOS ADMINISTRATIVOS LTDA,socios-brasil
33,CNPJ,9022813000157,AMAPES - ASSOCIACAO DOS MORADORES E AMIGOS DO BAIRRO DO PE DA SERRA,socios-brasil
34,CNPJ,3702246000101,AMAPESCART - ASSOCIACAO DOS MARICULTORES E PESCADORES ARTESANAIS DE TAPERA DE BAIXO,socios-brasil
35,CNPJ,1794307000174,AMAPESC CAVALHEIRO LTDA - ME,socios-brasil
36,CNPJ,7650694000151,AMAPE SERVICOS DE EMPREITEIRA DE MAO DE OBRA EIRELI - ME,socios-brasil
37,CNPJ,21343719000103,AMAPET CLINICA VETERINARIA LTDA - ME,socios-brasil
38,CNPJ,7032243000150,AMA PET DISTRIBUIDORA E COMERCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS LTDA - ME,socios-brasil
39,CNPJ,27458094000101,AMAPET LTDA - ME,socios-brasil
40,CNPJ,28057163000120,AMA PETSHOP EIRELI - ME,socios-brasil
41,CNPJ,20947482000107,AMAPE VIAGENS E TURISMO LTDA - ME,socios-brasil
42,CNPJ,4911615000120,AMAPF - ASSOCIACAO DE MORADORES E AMIGOS DA PRAIA DA FIGUEIRINHA,socios-brasil
43,CNPJ,18463418000109,AMAP FONOAUDIOLOGIA E SERVICOS LTDA,socios-brasil
44,CNPJ,9194801000100,AMAP FONOAUDIOLOGIA E SERVICOS SS LTDA - ME,socios-brasil
45,CNPJ,26269879000165,AMAPH COMERCIAL LTDA - EPP,socios-brasil
46,CNPJ,79792016000134,AMAPHOLA MODA FASHION LTDA - ME,socios-brasil
47,CNPJ,83760173000135,AMAPHYTUS BIOTECNOLOGIA E QUIMICA FINA LTDA,socios-brasil
48,CNPJ,8599826000120,AMAPI ASSOCIACAO DE MORADORES E AMIGOS DO PARQUE ITAMBE EM RAMOS RJ,socios-brasil
49,CNPJ,5137110000113,AMA . PIAVU - AMIGOS DA MATA ATLANTICA DO PIAVU,socios-brasil
0,CNPJ,97526719000100,AMAPI ENGENHARIA E DESENVOLVIMENTO LTDA,socios-brasil
1,CNPJ,21156004000133,AMAPIL CARE MOVEL EIRELI - EPP,socios-brasil
2,CNPJ,70390497000187,AMAPIL TAXI AEREO LTDA - EPP,"socios-brasil,gastos-deputados,gastos-diretos"
3,CNPJ,21421527000160,AMAPIN - ASSOCIACAO AMAR PARA INCLUIR: PESSOAS COM NECESSIDADES ESPECIAIS DE NOVA UBIRATA MT,socios-brasil
4,CNPJ,84458926000115,AMAP INDUSTRIA DE MADEIRA LTDA - ME,socios-brasil
5,CNPJ,11117995000191,A. M. A. PINTURAS E CONSTRUCOES LTDA - ME,socios-brasil
6,CNPJ,11937022000107,A.M.A PINTURAS LTDA - ME,socios-brasil
7,CNPJ,09640453000157,A.M.A. PINTURAS LTDA - ME,socios-brasil
8,CNPJ,07272276000178,AMAPIRA AMIGOS ASSOCIADOS DE PIRACEMA MG,socios-brasil
9,CNPJ,10473329000123,AMAPISIS COMERCIO DO VESTUARIO E PRESENTES LTDA - ME,socios-brasil
10,CNPJ,18746413000185,AMA PIZZARIA LTDA - ME,socios-brasil
11,CNPJ,07044681000139,AMA PIZZIRANI ANALISE DE CREDITO E COBRANCAS LTDA,socios-brasil
12,CNPJ,04215638000109,AMAPLAC SA INDUSTRIA DE MADEIRAS,socios-brasil
13,CNPJ,26184726000115,AMA PLANOS FUNERARIOS EIRELI - ME,socios-brasil
14,CNPJ,02467468000116,AMAPLAS-AMAPA PLASTICOS LTDA - ME,socios-brasil
15,CNPJ,05611775000117,AMAPLAS COMERCIO DE EMBALAGENS E ARTEFATOS PLASTICOS LTDA - ME,socios-brasil
16,CNPJ,05656049000110,AMAPLAST AMAMBAI INDUSTRIA DE RECICLAGEM DE PLASTICOS LTDA - ME,socios-brasil
17,CNPJ,04402426000122,AMAPLAST AMAZONAS PLASTICOS LTDA,socios-brasil
18,CNPJ,01687899000125,AMAPLAST COMERCIAL E REPRESENTACOES LTDA,socios-brasil
19,CNPJ,28247414000139,AMAPLASTICA SERVICOS MEDICOS LTDA - ME,socios-brasil
20,CNPJ,03692125000118,AMAPLAST INDUSTRIA E COMERCIO DE ARTEFATOS PLASTICOS LTDA - ME,socios-brasil
21,CNPJ,13452341000140,AMAP LOGISTICA LTDA - EPP,socios-brasil
22,CNPJ,10951743000109,AMAP LTDA - ME,socios-brasil
23,CNPJ,17405674000179,AMA PNEUS LTDA - ME,socios-brasil
24,CNPJ,11495265000124,AMAPO DIESEL ELETRONICO COMERCIO E SERVICOS LTDA - ME,socios-brasil
25,CNPJ,20554585000107,A. M. APOIO ADMINISTRATIVO LTDA - ME,socios-brasil
26,CNPJ,28301509000193,A.M. APOIO ADMINISTRATIVO LTDA - ME,socios-brasil
27,CNPJ,10515374000101,AM APOIO ADMINISTRATIVO LTDA. - ME,socios-brasil
28,CNPJ,27460155000167,AM APOIO EMPRESARIAL EIRELI - ME,socios-brasil
29,CNPJ,13314978000170,AMAPO JEANS EIRELI - EPP,socios-brasil
30,CNPJ,33393414000187,AMAPOLA COMERCIAL DE CALCADOS E ROUPAS LTDA - ME,socios-brasil
31,CNPJ,00332981000174,AMAPOLA COMERCIAL LTDA,socios-brasil
32,CNPJ,09601989000163,AMAPOLA COMERCIO DE ROUPAS E ACESSORIOS DA MODA LTDA - ME,socios-brasil
33,CNPJ,12819061000164,AMAPOLA COMUNICACAO LTDA - ME,socios-brasil
34,CNPJ,08330014000185,AMAPOLA CONSULTORIA EM RECURSOS HUMANOS LTDA. - ME,socios-brasil
37,CNPJ,18516684000144,AMAPOLA EMPREENDIMENTOS E PARTICIPACOES LTDA,socios-brasil
38,CNPJ,14159682000194,AMAPOLA EMPREENDIMENTOS IMOBILIARIOS LTDA,socios-brasil
39,CNPJ,09477201000159,AMAPOLA JARDINAGEM LTDA - ME,socios-brasil
40,CNPJ,19237998000170,AMAPOLA MAGAZINE EIRELI - ME,socios-brasil
41,CNPJ,13021536000135,AMAPOLA MODAS LTDA - EPP,socios-brasil
42,CNPJ,10481274000101,AMAPOLA MODAS LTDA - ME,socios-brasil
43,CNPJ,29277951000194,AMAPOLA PRODUCOES ARTISTICAS LTDA,socios-brasil
44,CNPJ,04534133000107,AMAPOLA REPRESENTACAO E PARTICIPACOES LTDA.,socios-brasil
45,CNPJ,06150662000124,AMAPOL COMERCIO DE VEICULOS LTDA - ME,socios-brasil
47,CNPJ,22319158000161,AMAPOLLA - CONSULTORIA FINANCEIRA E COBRANCA LTDA - EPP,socios-brasil
48,CNPJ,09643905000154,A. M. APOLONIO PAPELARIA LTDA - EPP,socios-brasil
49,CNPJ,07682510000135,AMAPOLPA LTDA - ME,socios-brasil
0,CNPJ,22149320000140,AMAPOLPA PARTICIPACOES LTDA,socios-brasil
1,CNPJ,23067797000140,AMAPOLPAS DISTRIBUIDORA DE ACAI LTDA. - ME,socios-brasil
2,CNPJ,8382867000160,AMAPOM ASSOCIACAO DOS AMIGOS MORADORES DA PONTA GRANDE E MUTA,socios-brasil
3,CNPJ,8064954000170,AMAPONTE - ASSOCIACAO DE MORADORES E AMIGOS DA PONTE PRETA E DO LOTEAMENTO JARDIM INTERLAGOS,socios-brasil
4,CNPJ,8157520000114,AMAPORA AGROPECUARIA LTDA - ME,socios-brasil
5,CNPJ,3961130000189,AMAPORA CORRETORA DE SEGUROS LTDA,socios-brasil
6,CNPJ,77935534000134,AMAPORA ESPORTE CLUBE,socios-brasil
7,CNPJ,8887536000182,AMAPORA TRANSPORTES RODOVIARIOS LTDA - ME,socios-brasil
8,CNPJ,751232000181,AMAPORIO DISTRIBUIDORA DE LATICINIOS E PRODUTOS DO SUL LTDA,socios-brasil
9,CNPJ,6148179000105,A.M.A PORTARIA PRESTADORA DE SERVICOS S/S LTDA - ME,socios-brasil
10,CNPJ,4038922000149,AMAPORTAS COMERCIO VAREJISTA DE PORTAS LTDA - ME,socios-brasil
11,CNPJ,31173867000172,AMAPORT TERMINAIS PORTUARIOS SOCIEDADE EMPRESARIA LTDA - ME,socios-brasil
12,CNPJ,74621293000160,AMAPO SERVICOS GRAFICOS LTDA,socios-brasil
13,CNPJ,197485000155,AMAPOULA LANCHERIA LTDA - ME,socios-brasil
14,CNPJ,21423126000149,AMAPOUSOALTO - ASSOCIACAO DOS MORADORES E AMIGOS DO CONDOMINIO POUSO ALTO,socios-brasil
15,CNPJ,39798095000176,AMAP PAPELARIA MAQUINAS E MOVEIS PARA ESCRITORIO LTDA M,socios-brasil
16,CNPJ,10725195000190,AMAP PARTICIPACOES - EIRELI,socios-brasil
17,CNPJ,17167676000177,AMAPP ASSISTENCIA MEDICA A ANIMAIS DE PEQUENO PORTE LTDA - ME,socios-brasil
18,CNPJ,23767585000175,AMAPP ASSOCIACAO DE AMIGOS DO AUTISTA E PSICOTICO SSP,socios-brasil
19,CNPJ,21164190000152,AMAPP - ASSOCIACAO DE MORADORES E AMIGOS DA PRAIA DO PONTAL,socios-brasil
20,CNPJ,1698316000161,AM APPLICATION RADIOLOGIA LTDA,socios-brasil
21,CNPJ,18075057000115,AMAP PRODUCAO GRAFICA LTDA - ME,socios-brasil
22,CNPJ,7228284000117,AMAPRAC - ASSOCIACAO DOS MORADORES AMIGOS DA PRACA,socios-brasil
23,CNPJ,78905759000100,AMA-PR ASSOCIACAO DE AMIGOS DO AUTISTA DO PARANA,socios-brasil
24,CNPJ,13096397000109,AMA PRATICAS INTEGRATIVAS EM SAUDE LTDA ME - ME,socios-brasil
25,CNPJ,1965757000182,AMAPRE CONSULTORIA LTDA,socios-brasil
26,CNPJ,1309883000189,AMAPREI ADMINISTRACAO E MANUTENCAO PREDIAL E INDUSTRIAL LTDA,socios-brasil
27,CNPJ,15413332000175,AMAPREM ASSOCIACAO MARANHENSE DAS INSTITUTICOES DE PREVIDENCIA ESTADUAL E MUNICIPAIS,socios-brasil
28,CNPJ,11031753000180,AMAP REPRESENTACAO COMERCIAL DE SOFTWARES E APLICATIVOS LTDA - ME,socios-brasil
29,CNPJ,8177910000156,AMAP REPRESENTACAO COMERCIAL EIRELI - ME,socios-brasil
30,CNPJ,5980764000104,AMAP REPRESENTACOES LTDA - ME,socios-brasil
31,CNPJ,3860744000174,AMA PRESENTES LTDA,socios-brasil
32,CNPJ,2150805000147,A.M.A PRESTADORA DE SERVICOS LTDA - ME,socios-brasil
33,CNPJ,27532010000124,AMAPREST PAPEIS EIRELI - ME,socios-brasil
34,CNPJ,1660401000130,AMAPRI CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,socios-brasil
35,CNPJ,28006557000159,AMA PRINT COMUNICACAO VISUAL EIRELI - ME,socios-brasil
36,CNPJ,22282717000106,AMAPRO CONSULTORIA E SERVICOS DE APOIO ADMINISTRATIVO LTDA - EPP,socios-brasil
